ticker,company_name,industry,market_cap,esg_score,volatility,leverage,profit_margin,roe,current_ratio,asset_turnover,rd_expense_pct,debt_ratio,num_employees,annual_return
IZM,ICZOOM Group Inc,Other Electronic Parts and Equipment Merchant Wholesalers,7741.41114,54.7021348,0.4939695656,1.004664896,13.23635909,15.82958824,1.904582471,1.275443428,6.695456586,0.4966395242,22985,150883.1177
SUPX,SuperX AI Technology Ltd,Computer Systems Design Services,3204.631531,95.92129447,0.4335791633,0.7805861294,19.19064379,19.72452882,2.408083499,1.226408634,7.5953874,0.3274732998,10829,210643.6303
JCSE,JE Cleantech Holdings Ltd,Commercial and Service Industry Machinery Manufacturing,9593.095484,21.39572302,0.5222142748,1.190599388,7.322126068,7.621138641,1.048576842,0.8985105998,2.807538861,0.5523890133,26239,144291.2313
ARVN,Arvinas Inc,Research and Development in Biotechnology (except Nanobiotechnology),6484.884886,65.82830448,0.4356878766,1.003820765,16.65800485,26.90287087,1.660413233,1.765558941,0.5645136382,0.46997877,20814,179582.0124
IAS,Integral Ad Science Holding Corp,Software Publishers,5692.242068,5.296272721,0.3502088781,0.8478682891,3.676052967,7.151448194,2.155284132,0.8142148461,2.920288918,0.4276574444,18184,116974.2978
QNRX,Quoin Pharmaceuticals Ltd,Research and Development in Biotechnology (except Nanobiotechnology),15506.63143,7.575224044,0.573851754,1.070388458,9.677606864,14.2502144,1.714163206,1.217687072,3.37148102,0.6674758558,33258,96324.12304
LMNR,Limoneira Co,Citrus (except Orange) Groves,18417.05207,55.6309942,0.7442840092,1.29192165,14.66069244,18.74499376,1.864525591,1.342958845,6.207750235,0.717570547,35599,193688.6294
MRBK,Meridian Corp,Commercial Banking,3926.177669,11.38897885,0.462238333,0.7063941569,4.041383526,6.694783959,2.194016859,0.8840305233,0.8568849923,0.3204909449,13687,114885.6652
BIOA,BIOAGE Labs Inc,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and",3718.371627,3.212332054,0.4069933111,0.7314717258,5.145600314,6.885284608,2.091123882,0.8269531339,2.094801771,0.3070458322,13182,100025.8607
NTIC,Northern Technologies International Corp,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial",5334.556174,17.97978677,0.4873081002,0.8884434095,7.444149141,12.51376456,1.966870088,1.220241922,7.204764396,0.3687028157,17621,127835.3475
ERIE,Erie Indemnity Co,Direct Property and Casualty Insurance Carriers,468.5850433,56.92006793,0.2378935971,0.4154849488,14.12584013,19.25343472,3.017516505,1.356936817,1.661153071,0.15,859,169836.134
LFWD,Lifeward Ltd,Surgical Appliance and Supplies Manufacturing,1204.468573,70.6307545,0.2241734854,0.635098719,14.11054577,15.41885029,2.780483882,1.057958564,6.19435739,0.15,3351,179461.2535
DBGI,Digital Brands Group Inc,Clothing and Clothing Accessories Retailers,38264.2809,21.04537785,0.5305360025,1.240014837,8.204844693,12.60698714,1.675896698,0.9885756513,3.209828117,0.810629026,41415,114023.9031
SWAG,Stran & Company Inc,Advertising Agencies,53422.33851,67.15768428,0.5856909854,1.43659313,14.89197355,12.49414248,1.567812014,1.413238478,5.469951612,0.7964392954,43036,200190.4353
AVXL,Anavex Life Sciences Corp,Research and Development in Biotechnology (except Nanobiotechnology),5503.721385,19.06515678,0.383438176,0.7970642579,6.753345973,11.34559277,2.119906727,1.258472944,1.053848775,0.4512775314,18174,124949.8609
INO,Inovio Pharmaceuticals Inc,Research and Development in Biotechnology (except Nanobiotechnology),14822.3486,61.73228524,0.6535719143,1.007511121,12.94471444,13.30558676,1.949463759,1.407955164,2.649184588,0.6654888804,32468,178421.5079
TENB,Tenable Holdings Inc,Software Publishers,10780.81226,41.78400831,0.4080555193,0.9465861456,12.64580822,16.8868046,2.012237139,1.600883022,3.685923031,0.5111757221,27841,140225.0858
LMB,Limbach Holdings Inc,"Plumbing, Heating, and Air-Conditioning Contractors",298546.2006,65.72615142,0.5547278284,1.35928273,12.3140489,13.19297587,1.230585963,1.066385182,6.929094696,0.87,45300,251972.3079
BOOM,DMC Global Inc,Explosives Manufacturing,28438.89129,99.5102225,0.7973511315,1.393137451,20.64335178,26.78049173,2.067929038,1.898186974,4.726218932,0.8061868272,39822,216093.7041
JJSF,J&J Snack Foods Corp,Other Snack Food Manufacturing,6364.696936,93.84387956,0.3683030366,0.8437986038,20.27284739,28.06225243,2.061605125,1.918280422,0.8391896981,0.4268811193,19484,218441.6157
CNTY,Century Casinos Inc,Casino Hotels,2357.541167,1.423894026,0.3567200289,0.7359556906,4.885746596,12.37137717,2.764897769,1.250476564,6.5139993,0.2827343664,7844,91831.82624
SILO,Silo Pharma Inc,Research and Development in Biotechnology (except Nanobiotechnology),1079.536888,88.65843767,0.3201322825,0.2742414865,18.37732491,19.42871693,2.376144246,1.413602197,0.9089111671,0.15,2644,181378.6386
PSHG,Performance Shipping Inc,Deep Sea Freight Transportation,9472.795789,7.582588722,0.3681023594,1.13615953,7.882630808,14.38557584,1.750051983,1.237873623,7.50774923,0.5635433426,25682,115637.6346
AIXC,Aixcrypto Holdings Inc,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",2994.109421,95.35161203,0.4506870661,0.5912241124,18.24546454,24.28801556,2.610109183,1.728855074,2.087880845,0.2542773782,10256,215296.1676
ARQ,Arq Inc,All Other Miscellaneous Chemical Product and Preparation Manufacturing,1346.573577,28.90074223,0.338711904,0.5278849154,8.432632691,10.76715777,2.410356087,1.144810369,4.159446085,0.15,3755,151585.8789
GDEV,GDEV Inc,Software Publishers,3415.692538,38.82144821,0.5130468817,0.6284503239,10.07999171,16.37555957,2.162726437,1.449921423,1.042107266,0.314416961,11880,134477.8614
HCM,HUTCHMED (China) Ltd,Pharmaceutical Preparation Manufacturing,2026.702569,10.07218231,0.2515362403,0.4251508433,8.258815746,11.20280434,1.853190497,1.078874424,4.712842897,0.238916868,5703,119618.2685
NISN,Nisun International Enterprise Development Group Co Ltd,Software Publishers,56195.55653,12.11500307,0.6198727733,1.30813065,8.755691082,14.65942085,1.714160876,1.257769199,4.229215255,0.8199203881,43705,136799.1456
CRVS,Corvus Pharmaceuticals Inc,Research and Development in Biotechnology (except Nanobiotechnology),21375.28685,72.94731596,0.5468019754,1.099418454,13.84826204,15.64110531,1.529127525,1.32723487,3.576864012,0.6857327999,36758,194213.5388
SOUN,SoundHound AI Inc,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",7350.001791,94.48889134,0.4686867528,0.9746751255,20.68269482,24.92024269,1.784147669,2.075322419,0.7667968778,0.4845958068,22583,216627.1574
SPWH,Sportsman's Warehouse Holdings Inc,Sporting Goods Retailers,43824.8362,61.464101,0.4678892745,1.58774445,15.44797761,23.36837329,1.360793548,1.322419106,7.09202284,0.8267014987,42305,156113.2032
SSTI,SoundThinking Inc,Software Publishers,8142.601273,71.86915154,0.4725934072,0.9280341553,18.11076495,28.18911951,2.004086704,1.715520043,6.519774491,0.5230195386,23706,183413.1933
EPRX,Eupraxia Pharmaceuticals Inc,Research and Development in Biotechnology (except Nanobiotechnology),2639.86211,76.43500472,0.2028345096,0.6993562321,17.04291276,22.34639961,1.690232956,1.7520559,5.247725152,0.2909618015,9018,160913.1396
METCB,Ramaco Resources Inc,Surface Coal Mining,46155.52256,27.01861318,0.6327750502,1.238480724,8.986401797,4.42181538,1.484086454,0.7750476488,4.79172487,0.7938832862,42321,160066.4816
ULY,Urgent.ly Inc,Software Publishers,14167.62991,5.477733461,0.3374288631,1.268913452,7.539485049,10.45023421,1.953378636,1.075061621,5.712098235,0.7005875511,31464,112264.1657
IPSC,Century Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),2137.361963,1.185401648,0.15,0.5718175526,6.226165934,9.568677475,1.882330306,1.111932973,1.579925119,0.2033075273,7064,98354.99821
ARHS,Arhaus Inc,All Other Home Furnishings Retailers,5905.365313,35.71427901,0.5165970659,0.7594141052,13.72448947,17.77106724,1.988482422,1.431351941,7.494831847,0.4694843885,19055,152198.1765
IRBT,iRobot Corp,Small Electrical Appliance Manufacturing,2594.842503,24.90495859,0.3097034507,0.6727735416,10.17380556,15.21758235,1.916050663,1.149022622,2.635049686,0.3287745924,8505,129441.7291
FVN,Future Vision II Acquisition Corp,Miscellaneous Financial Investment Activities,1411.860092,7.16945478,0.2129756408,0.6068760584,6.305740182,8.136158435,2.110664589,1.03256975,5.423677043,0.2235228963,3792,127416.1473
ALAR,Alarum Technologies Ltd,Software Publishers,22548.77596,18.77330096,0.6941229932,1.007738228,6.054838573,11.78241887,2.115653444,1.093298376,5.050667609,0.7340768621,37579,111082.8866
SNAL,Snail Inc,Software Publishers,73373.8566,13.32539093,0.6474640284,1.577649526,6.127432873,5.85277963,1.009569869,0.7031235457,5.274604848,0.8294028132,44269,182003.779
BNBX,BNB Plus Corp,Portfolio Management and Investment Advice,1385.396857,91.57295968,0.4097496371,0.6029897902,16.58201149,25.6089599,2.435591619,1.91852012,7.092140923,0.2450812351,3989,203388.5521
ADMA,ADMA Biologics Inc,Biological Product (except Diagnostic) Manufacturing,14582.62586,14.88645413,0.4854524913,1.17790286,6.910375066,14.94268655,1.631637443,1.377341099,2.71933405,0.6041533971,32107,146945.5517
RGS,Regis Corp,Beauty Salons,3399.052253,54.22719793,0.6125600838,0.5925197153,14.52318108,16.68863808,1.99466749,1.377385202,6.117111412,0.2891944288,11439,150846.5871
PPCB,Propanc Biopharma Inc,Research and Development in Biotechnology (except Nanobiotechnology),4135.950901,59.71748956,0.3171171342,0.5604333126,13.9521168,16.00174068,1.740366849,1.643510865,4.98793298,0.3551370405,14285,188394.533
ALPS,Alps Group Inc,All Other Outpatient Care Centers,3645.140889,54.80545631,0.5710965922,0.8433474075,14.75340635,20.93617356,2.254217002,1.812174025,1.070452482,0.3932940746,13086,147847.7433
AQST,Aquestive Therapeutics Inc,Pharmaceutical Preparation Manufacturing,2631.302058,10.80658699,0.3428570665,0.6387219791,7.127348648,6.991157149,2.084993806,1.049929296,3.606160107,0.2979873411,8771,116467.4851
BTQ,BTQ Technologies Corp,Software Publishers,7865.559563,32.56103781,0.2734863331,0.9200236634,9.279517237,11.65761207,1.831249482,1.596153718,6.784636799,0.4778747452,23683,159493.068
AMTX,Aemetis Inc,Ethyl Alcohol Manufacturing,2737.72583,6.075762914,0.3870456775,0.7250431073,6.04280217,12.55894347,2.199925152,1.098654493,2.865105417,0.2775216059,9255,119573.2045
PNTG,Pennant Group Inc,Home Health Care Services,10265.7788,40.1713215,0.5089569906,1.108648591,11.73384326,18.29343221,1.7829601,1.321711544,4.116979125,0.5549614689,27224,130419.6668
NAVI,Navient Corp,Consumer Lending,6986.515926,19.6712942,0.3240469261,1.079661064,8.159529227,17.7320241,1.349763778,1.558673825,4.164789261,0.458358215,21485,145184.6465
NCNO,nCino Inc,Software Publishers,5570.752091,56.6016208,0.3445607298,0.9257333954,13.71626946,18.9718758,1.784474367,1.39806693,5.135074001,0.473565315,18233,169461.0164
BNTC,Benitec Biopharma Inc,Research and Development in Biotechnology (except Nanobiotechnology),2497.253011,69.58803099,0.3077087705,0.4614143607,14.28462949,17.30904138,2.504203784,1.367837612,7.130133948,0.2203570697,8477,169942.7259
BMEA,Biomea Fusion Inc,Research and Development in Biotechnology (except Nanobiotechnology),3714.121327,53.67986616,0.4407746101,0.7985578011,12.40251553,17.03674917,1.554095472,1.154653465,1.801543991,0.4115996572,13171,139257.6592
ONCO,Onconetix Inc,Pharmaceutical Preparation Manufacturing,18370.33614,43.98943296,0.3236091096,1.353592651,14.98610614,19.53156235,1.283397579,1.597910009,4.28462662,0.7413508758,35478,167739.7187
OMCL,Omnicell Inc,Custom Computer Programming Services,13536.21047,39.34600866,0.6493387508,1.333665469,12.74460104,16.88384991,1.546298728,1.049991047,3.682004445,0.6880532112,31697,148794.3981
ADAG,Adagene Inc,Research and Development in Biotechnology (except Nanobiotechnology),2296.075664,84.32748504,0.2724163748,0.4188951215,15.43836141,20.45462257,1.989834161,1.503443484,2.719400676,0.2437323444,7274,188738.1478
AIRS,AirSculpt Technologies Inc,Offices of Physicians (except Mental Health Specialists),8360.067431,22.71743844,0.3295864252,0.9891372823,4.85716233,5.033294669,1.861007539,0.748593586,7.397061327,0.5255223472,24241,102950.8212
FELE,Franklin Electric Co Inc,Motor and Generator Manufacturing,18282.27981,73.68761561,0.6191219006,1.335999902,16.16743097,22.24757043,1.392040385,1.525170753,0.5612831931,0.650030491,35153,176977.4142
FUSB,First US Bancshares Inc,Commercial Banking,1000.981871,75.99075015,0.2767439326,0.4132963045,17.73882186,19.06059643,2.19378989,1.10158687,1.415785945,0.1582114611,2403,187265.6823
WVVI,Willamette Valley Vineyards Inc,Wineries,14243.48996,42.50080072,0.6587816542,1.304596415,10.59520735,12.563769,1.676405457,0.7752622312,6.000083374,0.6743301531,31946,185856.5651
LPTH,LightPath Technologies Inc,Commercial and Service Industry Machinery Manufacturing,3350.532256,30.43275932,0.4318777972,0.8135594655,11.09740199,14.9602461,2.243283955,1.098777824,2.475812035,0.3761651419,11577,137153.345
GYRE,Gyre Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),14716.74747,47.58360712,0.5088904539,1.222711773,12.22702292,9.89376756,2.131736246,1.102498444,5.923844458,0.6180838084,32290,182584.1435
ACIU,AC Immune SA,Biological Product (except Diagnostic) Manufacturing,2969.390576,10.22817866,0.3291967005,0.5524330309,6.28963488,11.85453646,2.074808586,1.150511796,6.74190208,0.28893939,10108,126070.5458
ANL,Adlai Nortye Ltd,Research and Development in Biotechnology (except Nanobiotechnology),850.7892811,5.547073191,0.3314919123,0.3691217416,6.966233743,4.200016962,2.866688545,0.7067137763,2.409620126,0.1664412724,2077,115661.0302
CAPR,Capricor Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),1052.551063,12.04871675,0.2336468741,0.4270271892,6.009493823,11.22015566,2.264828626,0.8840900858,1.939582159,0.15,1997,109054.2472
FOFO,Hang Feng Technology Innovation Co Ltd,Administrative Management and General Management Consulting Services,7861.438952,19.52735811,0.3847598732,0.8568292174,7.499044235,7.120425212,2.100621428,0.9242477048,1.589754745,0.5400342641,23929,112346.165
UMBF,UMB Financial Corp,Commercial Banking,10134.3914,50.91350521,0.5342236319,0.9927240983,13.64227668,17.15597594,2.423693793,0.9979929413,2.000664582,0.5464654393,27018,170576.2581
TILE,Interface Inc,Carpet and Rug Mills,2507.0024,85.06452698,0.319581228,0.6273777022,17.71258514,24.81249411,2.220120494,1.261314809,2.503890418,0.2680600243,7860,185249.3609
NUVL,Nuvalent Inc,Research and Development in Biotechnology (except Nanobiotechnology),15967.87158,24.32859087,0.534802908,1.37280199,11.51245304,22.40936221,1.29247127,1.5718538,7.015623624,0.6628922865,33725,127938.38
ZION,Zions Bancorporation NA,Commercial Banking,1010.498377,93.58103906,0.3839379836,0.4652718189,20.07789398,26.44282871,2.347271157,1.712931159,6.275033099,0.15,2387,198410.3043
INV,Innventure Inc,Miscellaneous Intermediation,6854.956506,95.53588298,0.4292509529,0.9844386881,20.27360319,20.38044484,1.738974461,1.721656502,0.5138323769,0.4812772273,21201,201490.9657
DLXY,Delixy Holdings Ltd,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),1735.070917,95.93155588,0.3099322644,0.6417342001,19.31547641,28.03965709,2.1574411,1.93357961,7.055893566,0.2168577436,5465,210424.0433
HLNE,Hamilton Lane Inc,Portfolio Management and Investment Advice,3394.187457,83.91871073,0.2961650285,0.57192418,18.89993863,23.98417114,2.720781114,2.029355619,1.091092248,0.3122599593,11757,185588.9738
DOMO,Domo Inc,Software Publishers,7854.967483,37.01867904,0.4865867676,0.9140300563,10.0688902,14.2923882,1.548740315,1.104976396,5.414492132,0.4870255483,23459,156654.84
OSPN,OneSpan Inc,Custom Computer Programming Services,2642.622217,8.195707189,0.383420446,0.8878542234,6.652922705,11.65709634,2.233889675,1.180209275,1.636060762,0.2968753095,8993,121787.555
BRFH,Barfresh Food Group Inc,Soft Drink Manufacturing,4677.674447,57.31305444,0.5215382635,0.8864700287,12.2225186,9.990888445,1.681177815,0.9490889964,0.9670685788,0.4629215006,15897,138952.7921
INTR,Inter & Co Inc,Commercial Banking,24824.20282,56.30946295,0.5225703521,1.453092782,15.00558153,20.02630838,1.494542852,1.777659364,6.198280231,0.7609664716,38779,176430.6233
GIG,GigCapital7 Corp,Other Financial Vehicles,3713.58413,85.14760094,0.3476567382,0.8766890933,18.20804719,22.62057496,2.259200456,1.590218658,4.004023354,0.3868768704,12444,157757.2285
FBIZ,First Business Financial Services Inc,Commercial Banking,20228.61651,99.60311404,0.6134144081,1.054790633,22.9142367,33.16258876,1.79336758,2.329010794,4.99296885,0.6684013363,36410,196745.1954
TIVC,Tivic Health Systems Inc,Electromedical and Electrotherapeutic Apparatus Manufacturing,1912.898251,51.30757335,0.3463083405,0.5943090481,16.28458358,23.72284158,2.141881423,1.470618286,3.690147641,0.2421740803,5882,166837.6578
JSPR,Jasper Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),14013.66241,35.17519907,0.413316973,1.126491104,11.42125904,10.82450508,1.575606817,0.9581827252,1.003788969,0.6078775712,32064,146469.7811
BTOG,Bit Origin Ltd,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",41852.43885,19.40426944,0.7069189509,1.361786511,8.013278383,15.40381162,1.691790952,1.253381898,6.047136247,0.7525270882,41639,101254.0039
